sentimen,topic_id,rating,text,dom_prob
negatif,1,2,suruh ngisi login buka,0.5005567073822021
negatif,2,1,tolong tim kembang aplikasi aplikasi sering kasihan urus bpkbd desa ganti hp android versi mask aplikasi tau gaji banding data minta aplikasi,0.9124035239219666
negatif,3,1,apk akses masuk pental masuk masuk loding,0.5019806623458862
negatif,7,1,aplikasi jelek banget ya allah daftar log mental signal aman,0.4846144914627075
negatif,2,1,aplikasi didownload buka ulang bikin kesel,0.4281860589981079
negatif,3,1,update susah masuk,0.7810741066932678
negatif,4,1,izin ya aplikasi siga diinstall buka kapasitas simpan hp ruang solusi,0.8248980045318604
negatif,1,1,maaf kasih bintang siga mobile susa masuk ya aplikasi ya,0.7809392809867859
negatif,7,1,siga mobile sih buka mental,0.5272643566131592
negatif,3,1,susah masuk loading,0.7811585068702698
negatif,7,1,apk bapukdaftar susahgiliran login apk ya dcminimal pakai syarat nikah benah apknya,0.8246685862541199
negatif,3,2,masuk aplikasi sihpadahal id sandi jawabansalah terusgimana nih aplikasi,0.4871535897254944
negatif,7,2,downloade siga mobil mental trss,0.5624879002571106
negatif,1,2,aplikasi koch kayak ya pental,0.708079993724823
negatif,6,1,aplikasi dukung kerja tpk baru aplikasi hp ram kader tpk banyak milik hp ram sulit,0.4646237790584564
negatif,3,1,coba download aplikasi pas ngisi data henti no hp restart kali kali uninstal kali kali pakai,0.5043359398841858
negatif,2,1,bug mulu hp merk realme redmi ram kondisi hp bagus tolong baik hambat,0.8540313243865967
negatif,6,1,aplikasi baharu susah masuk memori hp penuh kebanyaan aplikasi,0.8247711062431335
negatif,2,2,susah masuk kemarinkembali layar tugas mepet,0.8539249897003174
negatif,5,1,aplikasi ya solusinyaterpaksa gue bintang,0.5623321533203125
negatif,3,1,maaf daftar susah error masuk langsung hilang tolong baik,0.5129035711288452
negatif,7,1,sistem jelek banget buka aplikasi,0.7808777689933777
negatif,2,1,bagus input data masuk,0.780963659286499
negatif,5,1,diapp store suruh login daftar playstore bikin akun aplikasi pakai bikin ribet,0.5333623886108398
negatif,1,1,kali hapus aplikasi mauk masuk id tkp smaa pas ya salah cek ulang kali salah kayak input data coba,0.8904531002044678
negatif,3,1,loginmental terusgimana logo,0.5623540282249451
negatif,4,2,verval selesai gilir simpan lokasi aplikasi mending sempurna biar tpk mudah,0.37915942072868347
negatif,6,1,lupa email lanjur reset password email satu terima ubah password,0.6888881921768188
negatif,2,2,harap aplikasi baik ramah guna iya pakai hp spek android susah kader tpk,0.6248591542243958
negatif,6,1,aplikasi ya tidaa masuk error,0.7079018950462341
negatif,7,1,masuk uninstal instal kali kali muter kerja login mental aplikasi otak atik pintar knapa ya,0.6246004104614258
negatif,4,1,aplikasi eror buka aplikasi ya tolong baik memory penuh aplikasi apusin buka aplikasi,0.8248732686042786
negatif,6,1,aplikasi ya pental masuk maksimal tolong baik cepat,0.5901005864143372
negatif,7,2,mental pas buka apliaksinya,0.7811553478240967
negatif,4,2,maaf bintang ya kasih apk ya buka,0.7809832692146301
negatif,5,1,tolong baik aplikasi mudah guna masuk aplikasi sulit urus aplikasi bagus,0.8748294711112976
negatif,3,1,aplikasi bego buka update pas pasuk data ngebug kelas aplikasi perintah bobrok,0.7106286883354187
negatif,4,1,reinstal restart coba buka hubung mohon baik,0.5264647603034973
negatif,4,1,aplikasi error syarat kua buka aplikasi,0.4977889358997345
negatif,6,2,aplikasi kadang susah buka,0.35179904103279114
negatif,7,1,tolong baik apknya hp buka apk komdigi,0.7082683444023132
negatif,6,1,buka aplikasi ya cepat susah cepat hambat aplikasi buka,0.5891780257225037
negatif,3,1,susah masuk ya mental,0.50006502866745
negatif,5,1,downloadsudah daftar masuksudah update bukabuka nih,0.38698557019233704
negatif,4,1,uji sabar buka biar install ya mohon perhati kembang tim pasar,0.9026389718055725
negatif,1,1,aplikasi sulit catin akses save file eror loading kelar keluh dah tindak parah,0.9026524424552917
negatif,4,1,buka apk hp ram sungguh,0.708156406879425
negatif,3,1,pas update masuk ya,0.7810893058776855
negatif,5,1,tolong baik sistem ya masuk bahan evaluasi tolong,0.780901312828064
negatif,6,1,masuk asik membal,0.7081496119499207
negatif,6,1,aplikasi tebuka data selulertidak login wifi,0.7079358696937561
negatif,7,1,niat kerja cepat hambat aplikasi buka,0.4256533682346344
negatif,1,1,bukin apk nih iqnya masak gaji siruh pakai hp propesional dikit knapa,0.8249581456184387
negatif,2,1,aplikasi ya jelek banget masukkalau masuk,0.7078350186347961
negatif,0,1,kirane rung iso nggae aplikasi ya data offline ojo ngribeti rakyate,0.125
negatif,3,1,duh aplikasi bikin bingung deh buka tidur malam siang tidur,0.4371212422847748
negatif,6,1,klik nama susah ampun,0.7080267071723938
negatif,4,1,aplikasi buka gilir buka,0.7810652256011963
negatif,4,1,sistem eror buka mohon baik proses ganggu,0.49307486414909363
negatif,7,1,apk ya aneh update pas apk buka otomatis tutup ulang kali copot install ulang,0.6356368660926819
negatif,2,1,qmi desa susah ndk buka aplikasi ya,0.7809090614318848
negatif,7,2,aplikasi buka buka login,0.780988335609436
negatif,5,1,sicoba kali gagalmohon baik sistem ya,0.5622920989990234
negatif,3,1,masuk update tpk,0.7810230851173401
negatif,7,1,tolong baik aplikasi buka indak coba kali coba ulang ulang,0.8248045444488525
negatif,6,1,developer kocak apl sih kocakkocak,0.7812281847000122
negatif,0,1,buka apk ya masuk mohon baik salah syarat daftar nikah serta sertifikat elsimil,0.5644637942314148
negatif,6,1,aplikasi kali lemottiba akses sdangkn target slsai aplikasi kali ajk kerja,0.5624386668205261
negatif,6,1,update gagal masuk tugas tpk ya tumpuk sayang sekal apkikasinyai tolong kembang bantu aplikasi tugas tpk ya hambat,0.8904188275337219
negatif,3,1,ganti hp muat tolong baik ngerjain tpk kayak aduh,0.5408726334571838
negatif,6,2,update masuk kalimat siga mobile henti kirim bug klik kirim masuk,0.5288174152374268
negatif,6,1,solusi guna aplikasi ios atas ya ganti hp solusi guna non android,0.554194986820221
negatif,3,1,update siga support hp pakai aplikasi buka tau tau close support pakai kemarin support,0.8049145340919495
negatif,0,1,pesan khusus pengembangpengola selesai cek sehat arah kantor bkkbn isi data arah download aplikasi alhamdulillah kendala hasil isi data selesai tinggal klik simpan ulang kali error gagal arah tugas coba gagal saran coba rumah error gagal capek pulang hasil,0.3831435739994049
negatif,7,1,tolong baik aplikasi kali instal uninstall buka apk nya,0.5649139285087585
negatif,4,1,ra iso buka eror kerja mumet buka,0.8248424530029297
negatif,7,1,install sekali install buka coba kali kali,0.7811568379402161
negatif,4,2,android versi atas hpny bawah,0.7081674337387085
negatif,3,1,kali login kuar kembaliaplikasi diupdate coba unistal didowload ulang server jaring aplikasi mudah sulit,0.8747674226760864
negatif,5,1,ribet urus nikah kua serba dibribetin,0.397554874420166
negatif,1,1,logout elsimile masuk min damping laksana min,0.8248210549354553
negatif,6,1,tolong sulit update aplikasi perhatin biar akses muda,0.6691679954528809
negatif,4,1,instal buka tolong baik sistem,0.7811200022697449
negatif,2,2,susah emak gua orang hp ya versi android ya desa kayak hp spek pas buka langsung mental halaman login,0.6558898091316223
negatif,5,1,server lounching bikin ribet kerja,0.3749792277812958
negatif,4,1,siga terinstal muncul halaman,0.7081683278083801
negatif,1,1,buka app nyasdh bolak unduhuninstalttp,0.5333631634712219
negatif,3,1,aplikasi ampas eror mulu kayak perintah wakanda,0.4213181138038635
negatif,7,1,aplikasi cocok android ram yakok buka,0.5623718500137329
negatif,6,2,baik aplikasi inikrn hp aplikasi inigagal simpan data,0.5624217391014099
negatif,3,1,apk ya pas bikin akun pas masuk tolong baik,0.8248986005783081
negatif,6,1,apk ya bagus tolong baik server ya simpan data gagal mepet,0.6024286150932312
negatif,1,2,masuk mendownload aplikasi lgtolong baik aplikasix,0.7811108231544495
negatif,7,1,otomatis force close buka download sertif,0.8248598575592041
negatif,6,2,aplikasi arah tolong cepat baik perintah sertifikasi catin login tibatiba,0.7249106168746948
negatif,7,1,sih apknya daftar login bikin pusing,0.5752450227737427
negatif,5,1,download masuk daftar elsimil ya,0.5894588232040405
negatif,6,1,aplikasi masuk tolong baharu biar aplikasi,0.7810341715812683
negatif,1,1,force close buka langsung mental hp jadul max pro android,0.5802383422851562
negatif,6,1,login kadang server ganggu kadang nik password salah reset password tolong baik saran kader ganti hp hp compatible,0.9325886964797974
negatif,0,1,maaf ya aplikasi ya maksa syarat meni sertifikat elsimil aplikasi error release kelas lembaga perintah,0.5532110929489136
negatif,7,1,xiomi indak buka error,0.7808494567871094
negatif,5,1,tolong update masaa instal aplikasi main ahirnya kerja maksimal aplikasi masalah,0.8247959613800049
negatif,1,1,aplikasi pakai aplikasi oke publikasi min malu,0.5624274015426636
negatif,6,1,dear tim tolong apk ya kader serba salah damping catin input aplikasi pakai sisa ram bawah gb trobel terkadang,0.8748196363449097
negatif,6,1,capek aplikasi masuk cepat data,0.8247672319412231
negatif,4,1,buka tipe hp kah beli hp bayar beli hp,0.781180739402771
negatif,7,1,buka aplikasi buka kambali,0.7082628011703491
negatif,1,1,aplikasi negara kualitas kalah aplikasi judol erroor terruuuusss aggaran ya korupsi,0.7082340717315674
negatif,4,1,baik suka aplikasi coba uninstall install ulang,0.7810835838317871
negatif,7,1,aplikasi busuk masuk mending hapus aplikasi ya,0.780921459197998
negatif,3,1,tolong aplikasinyadiperbaiki ucfdatemau loginkeluar sendirinyaterus masuk,0.5621484518051147
negatif,7,1,aplikasi mental mental buka masuk aplikasi,0.8248559832572937
negatif,6,1,tolong developer perhati aplukasi buat nyajangan updatesepertinya karenaa update apk comfortable hp apk buka hp spek ya,0.5659391283988953
negatif,6,1,aplikasi ya buruk login maaf bintang baharu baik bintang,0.617431640625
negatif,7,2,buka terdowndload buka,0.7082623243331909
negatif,7,2,downloud aplikasi pas buka gagal,0.4674947261810303
negatif,6,1,update aplikasi masuk id pasword salah input baik aplikasi min tpk kerja aplikasi eror,0.49357661604881287
negatif,7,1,updatetiap buka aplikasi sendirialhasil masuk datatolong baik,0.707794725894928
negatif,4,1,aplikasi suruh pakai deadline mepet pusing kader,0.49921920895576477
negatif,3,1,tolong baik aplikasikrna update masuk aplikasi data lagisaat masuk id password langsung,0.8748767375946045
negatif,3,1,buka masuk tibatiba langsung tolong baik,0.3488079011440277
negatif,7,1,aplikasi buka apalikasi bikin darah,0.5623700618743896
negatif,6,1,gagal masuk aplikasi adh update versi baru tolong baik aplikasi biar kerja tpk jalan lancar terimakasih,0.6325604915618896
negatif,7,1,habis update apknya buka bikin hp error,0.8539731502532959
negatif,4,1,bruhhh aplikasi berat genshin impact,0.5624892115592957
negatif,2,1,instal buka aplikasi pasuk akun tibatiba aplikasi kader tpk data aplikasi tolong baik aplikasi,0.8904247283935547
negatif,7,1,susah orang aplikasi jelek banget buka,0.5267244577407837
negatif,1,1,update versi tinggi hp kader support,0.7810948491096497
negatif,3,1,ulang kali update tpp masukselalu gagal kerja tumpuk,0.7810442447662354
negatif,4,1,aflikasi buka tolong baik sistem ya isi data lancar,0.8247374892234802
negatif,7,1,aplikasi buka tolong cepat betul,0.37609121203422546
negatif,7,1,handphone xiaomi redmi note aplikasi buka force close coba install uninstall restart tolong fix,0.8540064692497253
negatif,4,1,aplikasi upgrade buka susah kerja tpk tolong baik aplikasi,0.8247932195663452
negatif,5,1,aplikasi buka veriv ikasi data mohon info balikmakasih,0.4272577166557312
negatif,3,2,susah masuk aplikasi instal lagikembali,0.7810819149017334
negatif,1,1,apk ya calon pengantin upload surat buka apk pental apk mohon perbaikanya tingkat layan ya min gadget seri masuk apk,0.5477930903434753
negatif,3,1,tolong pas masuk aplikasi langsung butuh jelas kerja,0.824767529964447
negatif,1,1,sulit masuk aplikasikalau buka langsung lagialias buka,0.6220830678939819
negatif,6,2,harap pengisan data cepat bug aplikasi gudang ui server erti developer penuh tekan,0.9027097225189209
negatif,4,1,siga kali serah butuh tipe android versi berat data ekonom,0.8540166616439819
negatif,2,1,aplikasi ya buka hp salah aplikasi ya baik biar data verval mudah kader,0.8748347163200378
negatif,5,1,aplikasi nihbukannya mudah kerja tpkmalah sulit tpkkasihan satu sisi tekan beresdisisi aplikasi dukung,0.8248642683029175
negatif,0,1,bikin bikin akun login tolong diperbaikin pakai aplikasi,0.7080000638961792
negatif,4,1,aplikasi initolong baik aplikasi ya force closekeluar sendiritolong baik hp rendah,0.5624204277992249
negatif,2,1,minnn kader tpk sulit,0.7077710628509521
negatif,1,2,maaf bintang cabut tpk kerja masuk aplikasi pental alias masuk bolak coba notif siga mobile henti ulang proses uninstall install masuk aplikasi maaf mau sih tolong baik biar kerja cepat normal langsung deh bintang,0.5404980182647705
negatif,7,1,aplikasi knapa ya muluu buka aplikasi gagal muat heran deh,0.4248542785644531
negatif,2,1,saran developer mayoritas guna orang update suruh install apk didownload google drive settingnya resiko orang tanggung kirim apk virus mohon timbang pikir guna gaptek pakai hp otak atik bicara mampu server,0.45816469192504883
negatif,3,2,henti susah simpan,0.7811033129692078
negatif,2,1,jelek apk prematur louncing,0.5623922348022461
negatif,1,2,kecewa masuk aplikasi hp bersih tolong baik,0.7080252170562744
negatif,3,1,masuk aplikasi masuk data,0.7810453176498413
negatif,6,1,maaf kasih rating buruk aplikasi siga versi banget bug ya macet server eror force close login simpan data diarahin playstore update baru update kendala mental melulu masuk hp android ram ya gb simpan kurang kayak mohon baik tindak tunggu versi baru moga masuk input data,0.642440676689148
negatif,6,1,aplikasi buka pas reinstall tolong baik isi ganti hp update apk kemarin apk baik updatehuhh buruk ikut kembang tantang petenteng apk akses ngabisin dana,0.4563572406768799
negatif,3,2,aplikasi nge bug masuk langsung,0.7811628580093384
negatif,1,1,heran aplikasi perintah habisin anggar,0.7811641097068787
negatif,5,2,hp rusakrupanya mmng kendala aplikasi siga terupdate inimau sendirisehingga input data mohon diupdate ulang ya,0.8539608120918274
negatif,4,1,kocak habis daftar masuk apl mulu luncurin sistem aplikasi jalan susah butuh,0.4867379665374756
negatif,1,1,siga kesini password email masuk masuk tetiba mohon baik,0.8748530149459839
negatif,7,1,jelek mental buka,0.7811478972434998
negatif,3,1,aplikasi susah buka dwonload ulang,0.5099542737007141
negatif,5,1,maaf banget bintang app guna ya applksi tolong baik mbutuh ya data verval,0.5147590041160583
negatif,2,1,aplikasi ya masuk super jelek,0.7078496217727661
negatif,4,1,aplikasi habis instal payahhhh,0.7082498073577881
negatif,6,1,aplikasi siga baru nge bug hp masuk klik ubah aplikasi kait standar hp hp teman masak dihp kejar deadline aplikasi error,0.5970067977905273
negatif,7,1,buka apk ya regis kacau,0.7082111239433289
negatif,7,1,aplikasi susah buka kali buka,0.5016324520111084
negatif,7,1,aplikasi buka pekkerjaan tunda,0.7082756757736206
negatif,6,1,aplikasi kasih bintang ya kali masuk aplikasi mohon baik lagijadi tpk sulit menginput data,0.48966413736343384
negatif,6,1,ganti hp setel haduhhh,0.5622568726539612
negatif,3,1,susah masuk masuk aplikasi,0.7811180353164673
negatif,6,1,developer amatir masuk instansi hasil bayar langit,0.7809847593307495
negatif,3,1,coba kali masuk langsung halaman utama capek,0.7810525298118591
negatif,2,1,siga mobile buka membal layar bolak balek uninstal n downlod pasuk data bumil,0.7212049961090088
negatif,4,1,menginstal aplikasi eror buka,0.7080579400062561
negatif,4,1,aplikasi mari apdet penak njengkel no ati kenek buka blas piye ngerjakno ngerjakno uber kudu mari tanggal sak mene aplikasi kotok tahi,0.7811876535415649
negatif,3,1,loading mulu gagal mulu,0.7080890536308289
negatif,3,1,masuk luar mulu aneh,0.7810665965080261
negatif,7,1,knapa buka aplikasi mlhan mental aplikasi buka unistal unduh kali klik buka habis kuota,0.9026615023612976
negatif,5,1,masuk tolong baik lagibaru tekan langsung lempar keluarkalau baik kasih bintang,0.31072068214416504
negatif,1,1,jelek banget aplikasi unistl ulang bilang email id salah,0.8537249565124512
negatif,5,1,update force close fatal update mah,0.8249399065971375
negatif,6,1,bikin emosi masuk aplikasi kali masuk langsung aplikasi puyeng kejer data cepat aplikasi lot kayak sipput buka,0.4783244729042053
negatif,3,1,masuk siga langsung,0.780921220779419
negatif,5,1,aplikasi buka pasuk id guna langsung,0.5757746696472168
negatif,0,1,sulitkarna tipe hp android harus giga,0.4094039499759674
negatif,3,1,aplikasi susah buka semenjak update langsung aplikasi,0.5301529169082642
negatif,4,2,aplikasi banget error updatenya bentar update kali lambat input gara error,0.5594538450241089
negatif,4,1,aplikasi mental ulang kali uninstal instal kerja tuntut selesai aplikasi dukung miinnnnkalo upgrade hp mundur tpk kader orang punya,0.7337955832481384
negatif,7,1,pakai hp bawah versi buka tolong baik,0.7082636952400208
negatif,7,1,download ulang ulang buka bgimna nginput,0.4879932105541229
negatif,0,1,mohon maaf instal ulang itu langsung hasil ajak kerjasama kejar tayang cari celah jam wib,0.9026029109954834
negatif,7,2,aplikasi ya buruk buka kerja tuntut selesai cepat ya aplikasi pakai,0.48413389921188354
negatif,7,1,aplikasi buka buka ulang,0.781062662601471
negatif,0,1,aplikasi kagak isi from otomatis pilih ya pilih kagak klik save kagak,0.9124179482460022
negatif,7,1,apk ya buka update uninstall ulng,0.7811500430107117
negatif,1,1,pindah pers muter,0.37505829334259033
negatif,5,1,aplikasi digunakanmuncul tutup aplikasi selesai dibukatidak aplikasi elsimil mudah buka kendala mengonline verval elsimil,0.739925742149353
negatif,1,1,kayak kader semangat entri papa honor dikit entri lancar moga baik,0.46070945262908936
negatif,7,1,aplikasi mental buka tolong data hambat,0.4263586401939392
negatif,7,1,update baru hapus cache buka,0.7081462144851685
negatif,6,1,update apk ya menggangu masuk apk membal coba baik hp kapasitas tentu,0.566211462020874
negatif,7,1,mending update dehapk ya dibukaaaakepental mulu buka mending baik update lagipdahal hp ngedukungapk berat buka,0.46732693910598755
negatif,2,1,aplikasi hp ram hp ram kemarin dibusahakan hp ram biar kerjaeh jugahmsampai,0.854022204875946
negatif,1,1,mudah taoibmalah sulit force close android kagak masuk,0.5630125403404236
negatif,1,1,kelas kantor pusat mudah kader data gaji sinijgnlah sulit kader lapor,0.6671913266181946
negatif,5,1,versi siga mobile milik ram milik android ram ya pas pas kendala verval tolong verifikasi ulang apk ya,0.9026494026184082
negatif,0,1,orang daftar katai akun google daftar nik daftar coba masuk pakai akun gogle reset pswrd suruh cek email kali kirim cek masuk aplikasi perintah ya susah orang tua pensiun boomers susah kayak,0.5991163849830627
negatif,7,1,knapa download buka mental please baik sistem hambat kerja kader,0.659324049949646
negatif,7,1,bikin aplikasi buka os konsumen hp ya versi kacau balau,0.7811784744262695
negatif,4,1,bingung aplikasi baru susa buka download aplikasi teman bilang simpan vido poto hapus buka data hambat solusi ya admin aplikasi bagus habis download langsung buka,0.5975193977355957
negatif,2,1,nih aplikasi jelek susah pakai juang negara aplikasi perintah kroscek nih,0.5855057835578918
negatif,7,1,aplikasi jelek masuk pas buka payah,0.8539668917655945
negatif,4,1,pas buka kedip tok uninstall install hasil kedip tok,0.6025016903877258
negatif,5,1,aplikasi mobile siga download,0.7081502676010132
negatif,2,2,update baru siga mobile susah masuk apk membal apk hp ram,0.6341840624809265
negatif,3,1,apknya yakok masuk kemarin loupdate masukterus ngerjain lapor apk stabil kasih full bintang lahsementar biar cepat baik,0.9026618003845215
negatif,1,1,aplikasi macet merk android support,0.781171441078186
negatif,1,1,diupdte masuk alias hp support ram tolong baik honor beli hp banding,0.5591908097267151
negatif,4,2,simpan data status nik istri masuk kakak no kakak nya beda cari daftar nik pas simpan nik istri kakak anehh nih aplikasi repot,0.6405594348907471
negatif,3,1,masuk pas coba masuk,0.781134843826294
negatif,5,1,aplikasi buruk force close ulang masuk,0.8247346878051758
negatif,1,2,knapa login paswod imel ya paswod salah solusi ya,0.4878871440887451
negatif,5,1,force close waeeekumaha atuh apk tehjdi keuheul,0.562427282333374
negatif,0,1,asih tugas bareng layan apk ya rampungin nih apk biar selsaiin pasuk data kagak pagi suruh pasuk data kesini eh soremalemnya kagak buka nih apk muncul apk suruh pasuk data eh kagak buka kerja suruh maksimal anggar minimal ya baik minimal setengahsetengah ya capek ghosting apk nih,0.764677882194519
negatif,4,1,tolong kader persulitbila ganti aplikasi kader solusi terimakasih perhati,0.8748458027839661
negatif,7,1,aplikasi bolakbalik copot diinstal mental buka hp ram bawah gb bawah os atuh mikir kader hp bagus tugas kader tunda kuota habis garagara pakai copotpasang aplikasi,0.5913020968437195
negatif,3,1,aplikasi henti aplikasi hpku sih beli hp aplikasi henti,0.8247656226158142
negatif,7,1,coba hapus aplikasi hp buka pas cek siga mobile buka pakai android versi versi pental buka,0.5187450051307678
negatif,3,1,tolong apknya sempurna bpk repot kerja,0.780868411064148
negatif,7,1,aplikasi buka buka otomatis sendirimohon prrbaikan aplikasi,0.7812004089355469
negatif,3,1,meng install ulang pas buka bisamalah,0.48754292726516724
negatif,1,1,aplikasi catin utama kader tolong spesifikasi os tinggi hp kader canggih,0.8248275518417358
negatif,7,1,aplikasi mobile tingkat alami sulit buka aplikasi aplikasi buka diinstal ulang,0.43192413449287415
negatif,7,1,aplikasi buka instal ulang ulang buka nutup,0.8248831629753113
negatif,5,1,aplikasi pas coba login logout masuk awalpadahal butuh banget sertifikat staf sehat suruh download lwat app aplikasi masalah,0.5085732340812683
negatif,6,1,aplikasi anjinggggg susah gua kagak olah data login simpan data verval masalah mending editor undur atas tim benah developer,0.7163326144218445
negatif,7,2,abdet balek buka aplikasi nyknp,0.5623679161071777
negatif,7,1,aplikasi digunakankenapa aplikasi buka sekalikenapa id tpk sandi salah,0.7080093026161194
negatif,2,1,aplikasi ya bug tolong servernya baki mudah kader data input data,0.8540975451469421
negatif,1,2,aplikasi ya kahdi arah plasystore install ulang install ulang aplikasi pental kagak bukadi ulang plasystore pental lgiterus ngerjain verval ya keluarga ya,0.6236386895179749
negatif,0,1,login bisaverifikasi email masuk menu isi sertifikat,0.7375558018684387
negatif,4,1,tanggal sep aplikasi buka hapus chace hapus simpan update aplikasi buka hp ram simpan tolong baik,0.9124123454093933
negatif,5,1,kali asih bintang buruk aplikasi buat indonesia kali asih nilai buruk coba developer pakai perangkat nguji app coba survey guna pakai perangkat aplikasi langsung nutup pas buka pakai hp tolong baik,0.5804871916770935
negatif,6,1,ayo aplikasi perhati diker waktutp aplikasi macet versi ram bagamina hp serti gaji tntu beli hp segitu,0.4852081537246704
negatif,4,1,deteksi siga mobile crash alas periksa aplikasi baru kirim umpan layan langgan aplikasi salur pesan muncul aplikasi buka diupdate,0.743531346321106
negatif,7,1,update uninstall buka tolong server baik,0.6157374978065491
negatif,0,1,buka tolong baik suruh bikin lapor pakai apk apknya eror kaya orang doang eror banyak pakai apk eror,0.6977823376655579
negatif,6,1,kendala sulit kader milik hp pada pindah versi pasilitasi hp kualitas beli hp hari alhamdulillah tuntut sayang kendala hp versi dam milik ram,0.9374343752861023
negatif,4,1,buka hp keluar sistem android baru,0.824858546257019
negatif,7,2,downlood ulang kali kalitp buka,0.7079310417175293
negatif,7,1,update versi baru aplikasi siga mobile buka,0.4705520272254944
negatif,7,1,indak terpakaidibuka apknya,0.7082961797714233
negatif,4,1,nggabisa masuk isi data,0.374975323677063
negatif,3,1,agustus data pas masuk september pas masuk indak kayak dal bolak uninstall berkalikali indak data coba mohon bantu data,0.5433145761489868
negatif,0,1,buka tibatiba terus nik sinkron dukcapil data harap tolong baik aplikasi catin sertifikat sehat terimakasih,0.7001043558120728
negatif,1,1,aplikasi diinstal ver android sulit kader android ya pakai android tolong sesuai,0.5587319731712341
negatif,7,1,bukadah download buka pakai redmi tni aplikasi sih masak pakai hp barukmrn bulan mohon cerah ya,0.780932605266571
negatif,1,2,aplikasi verval bukaaplikasi siga mobile akses hp android sayamohon solusi ya,0.6723273992538452
negatif,3,1,update masuk aplikasi masuk langsung layar,0.66627436876297
negatif,0,1,aplikasi rakyat butuh spek hp jabat,0.7081208825111389
negatif,0,1,aplikasi harus pakai hp milik ram tinggiklo hp milik ram rendah ndk,0.44443294405937195
negatif,4,1,tpk lo honor suruh ganti andoid baru instal aplikasi siga mobileapakah android suport undur tpkini lo honornys pulsa ribu,0.8748613595962524
negatif,5,1,aplikasi force close uninstall download ulang aplikasi force close,0.854032039642334
negatif,5,1,update reinstal hapus cache login mohon baik,0.7079964876174927
negatif,7,1,apk mudah kerja mempersulitsdh uninstal sekian kali donwload pental buka,0.8539966940879822
negatif,6,1,banyak eror ya ketimbang sukses ya dikit dikit error masuk mental update data aplikasi,0.46791204810142517
negatif,2,1,sih aplikasi nyaudah baru masuk id sandi ya salah benermau infut data mumet,0.7809429168701172
negatif,2,1,kompatibel perangkat bukadiupdate bagus jelekbikin jengkel sajagimana nginput data cobanggak becus banget bikin aplikasi,0.7811200618743896
negatif,5,1,update data hambat tolong baik,0.7810013294219971
negatif,7,1,instal apk buka baru playstore pas klik alih playstore baru apa ya apk download versi baru,0.7492697834968567
negatif,7,1,download versi baru eh suruh diupdate hadehhh,0.5550861954689026
negatif,3,1,aplikasi nya update aplikasiny buka bikin lporan n lanjut verval kayak,0.5991612076759338
negatif,5,1,buruk update masuk,0.780916154384613
negatif,7,1,aplikasi lelah buka tolong baharu,0.7082350850105286
negatif,3,1,buka aplikasi henti aplikasi laku uninstall hapus data restart hp ulang baca ulas guna memilki mohon baik diupdate aplikasi terima kasih,0.5811949372291565
negatif,0,1,syarat spesifikasi handphone khusus gun aplikasi,0.7083104252815247
negatif,0,1,download muncul pakai hilang terus ngerjakan tugas kayak,0.4095287621021271
negatif,6,1,menginstal ulang logingak bukagimana masuk datatolong baik servernya,0.708059549331665
negatif,3,1,kali instal aplikasi install masuk aplikasi hilang,0.8248617649078369
negatif,6,2,siga mobile gagal mental klik buka masuk data damping pakai versi baru,0.4029465317726135
negatif,7,2,aplikasi gkbisa buka bika,0.5623722076416016
negatif,4,1,semenjak error buka,0.708060622215271
negatif,5,1,parah aplikasi nya susah akses kerja rumit,0.7810624837875366
negatif,1,2,menginstal kali knapa henti siga mobile nytolong saran nya min,0.8539228439331055
negatif,2,1,aplikasi kesini kesana blok ganggu kerja idit,0.7081702947616577
negatif,0,1,input data aplikasi mental tolong baik biar input data selesai menginput data tolong perhati terimakasih,0.6154271364212036
negatif,3,1,susah bukagk download,0.7080389857292175
negatif,7,1,daftar login buka apk ya tolong cepat baharu apk ya,0.3893848955631256
negatif,3,1,aplikasi force closed login coba install uninstall kali kali masalah,0.8248369693756104
negatif,2,1,kesini susah buka,0.7808519601821899
negatif,5,1,aplikasi mental buka ngedata login september mohon aplikasi cari solusi kader data pendampingandan nyaman laksana tugas verval dekat batas tentu,0.41098707914352417
negatif,7,1,rugi tim tpk versi baru hp versi,0.7082692980766296
negatif,7,1,tolong apk ya buka ubah versi ya kasihan hpnya install ngerjainnya,0.5464686155319214
negatif,1,1,install ulang tpasih buka aplikasi ya,0.38845109939575195
negatif,3,2,versi android kerja kak buka aplikasi masuk,0.5153008699417114
negatif,7,2,buka batas logo kwluar swndiri aplikasinyakatanya suruh update update malam buka,0.6463121175765991
negatif,0,1,susah operasi aplikasitdk operasi aplikasi mohon bantu,0.40409648418426514
negatif,6,1,ngebuggg aplikasi sinyal bagus simpan penuh tolong ya baik aplikasi tolong evaluasi bikin aplikasi mudah masyarakat sulit tolong tolong baik,0.6040908098220825
negatif,1,1,kembang aplikasi baca sih dengar sih keluh kesah kader sulit akses siga mobile benernya aplikasi negara rugi terus,0.9026423692703247
negatif,4,1,solusi loading renda,0.3750087320804596
negatif,7,1,aplikasi buka buka mental menu masuk aplikasi,0.8540194630622864
negatif,3,1,tolong baik login aplikasi henti instal ula,0.7810801863670349
negatif,7,2,versi baru buka samsung jprime,0.7812129259109497
negatif,4,1,aplikasi buka aplikasi ya ribet hp ya ram internal bayar ganti hp mending kerja web gausaa aplikasi aplikasi,0.8540105223655701
