rating,sentimen,topic,topic_label,topic_conf,review_text
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,aplokasi sangat membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5606440106557886,wow aplikasinya sangat bagus ... dan rama lingkungan
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8052789766523434,saya suka memakai aplikasi ini
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6975885815486897,"coba aku kasih bintang ful sispa tau bisa di bukak,"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.960360404113021,"sudah meng install ulang tp sewaktu mau buka, loading dan menghilang ,km meng input tdk bisa Krn setiap mau buka loading trs.gmn mau selesai input verval ,loading mulu,mendingan aplikasi yg dulu .mlh yg baru bikin pusing .. loading mulu."
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8076203816129744,tidak bisa di buka aplikasinya
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6957532303924878,saya mau nanya kenapa hp Oppo a1k tidak bisa membuka aplikasi ini mohon untuk perbaikan karna saya mau ada tugas di aplikasi ini🙏
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249724692200037,sering gangguan
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8721625460443192,knp ya susah di buka
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6052076196956238,bagus aplikasinya tapi sulit masuk
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9149030158293426,mohon info knp aplikasinya mental klau di buka kluar sendiri padahal sdah update versi terbaru
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5709414679087025,"tidak bisa digunakan, saat masuk aplikasi ny Mlah terpental, knp ya ko tiba tiba terpental klo mau masuk,saya kasih Bintang 4 biar terbaca"
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.9058383751555195,kenapa Tidak Bisa Masuk Ke Aplikasi Siga Mobile?
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,bangus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8024089482594379,apakah aplikasi eror
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.554522519629686,"aplikasi siga mobile , ko saya ga bisa buka kenapa ya...biasanya tiap bulan lancar ko dari kemaren g bisa di buka, ada yang salahkah, mohon pencerahaY"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249810725349254,aduh gmn ini ga bisa login
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.49678423738370536,aplikasi ini sangat bagus dan mudah untuk digunakan untuk mendeteksi perkembangan balita masa kini
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,app TDK bisa di buka
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5039775111850977,"apk tidak bisa dibuka,setiap dibuka lansung membal,mohon dibantu"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.624971905531612,ko di hp saya sering forceclosed pak
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8459195025185179,hadech udah update malah nggak bisa di buka udah hapus download
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249563288410557,sangat puas
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7438691691297127,banyak keluhan dari kader kami bahwasanyya suka berhenti sendiri atau pas di buka apk nya suka kembali lagi apa versi android minimal berapa
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6412915704644313,sering eror nya ni aplikasi
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6529260660613773,"info dari TPK, banyak setelah update per 2 September. banyak macet aplikasi dan sering keluar terpental ketika login. mohon dicariin solusinya min"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5738266432737705,sangat bagus aplikasi ini
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.805802248789291,saya sangat beruntung mempunyai aplikasi ini karna sangat bnyak membantu 🙏🙏🙏
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5039655907902671,kenapa pas dibuka...terus balik..Sama sekali tidak bisa dibuka
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6165489877094749,"kenapa tiba"" suka keluar aplikasi ya?"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.47052154174232436,"aplikasi nya loading mulu ,"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5511852872611039,semoga semakin bagus aplikasi nya
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5723617235424096,Aplikasi ini sering kali sering mengalami gangguan sistem ketika dilakukan verval sering eror
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.4692210971350136,kok ber ubah2 terus ya
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5925942836455111,aplikasi nya selalu kembali sebelum update
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249563288410557,puas
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8024089482594379,aplikasi sllu eror
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249794949515532,keren
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8010834498059152,sy br belajar mengisi aplikasi segera mobile
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8076191976944541,knapa sekarang aplikasinya tidak di buka
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6396322088851586,Saya kader Tim pendamping keluarga sudah bekerja mendampingi sasaran baduta dan Catin .
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8057912987450487,aplikasi sangat memudahkan
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,"aplikasi ini kenapa tidak berfungsi,,awalnya aman saja,"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8057912987450487,aplikasi ini mudah tapi vervalnya gak bisa
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,dibuka selalu kembali keplyaistor
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8925360479453536,kenapa gk bisa diunduh aplikasi siga mobile
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.49499914122181515,"cape bolak balik update Mulu udh gitu sering eror, padahal kerjaan lagi numpak verval"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8471962403023349,ga bisa buka aplikasi ny
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sangat mengesankan
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.732775246893815,Aplikasi ini sangat bermanfaat
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6771012446584669,"Tidak bisa dibuka aplikasinya padahal sudah unistal baru instal lgi,tetap berputar putar memuat data 🥲🥲"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,cukup mudah digunakan
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8742840062638042,"sudah di update terbaru malah ga bisa di buka sama sekali, gimana kumaha ieu? sok ath Min enggal di perbaiki"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,"www,o o oioosoosow,oooo,o oso,,swosksoww s, ini oooomizs,,s,oo"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124812536753425,Terima kasih
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,kok tidak bisa d buka
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6242621842661843,menginput data bkkbn
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,Bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bgus poo🙄
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,gak bs d gunakan
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.9060958199775059,"permisi apknya kok kek troble ya, ini ga bisa unduh sertifikatnya kk, gagal trs mau di unduh, klo loginnya bisa cm unduhnya yang belum bisa"
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7997765991055399,gak sengaja log out akirnya susah log in..gimana solusinya min..udah instal ulang udah restart hp masih sama..padahal id dan password udah bener
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8123874778321183,sangat membantu untuk mengetahui data warga yang dekat wilayah kita😊
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.7496998507329815,sinyal bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6184010479347437,maaf sya blm bsa masuk
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6195847676408808,"tidak bisa login,kenapa ya?"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.524146014329034,Gagal login terus.. Kenapa ya?
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat tidak baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,Bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7155314712641104,tolong benahi biar mudah meng akses data
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sanggat membatu
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7444295379191563,maaih belum bisa bekerja dengan aplikasi ini tidak bisa d perbaharui
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baru tahu
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5453186051669024,kenapa ya aplikasi ini saya. install eh. malah muter aja. ga. bisa masuk. lagi
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.49622874454250065,"aplikasinya sangat membantu dibandingkan dengan versi sebelumnya hanya kadang bermasalah sehingga proses pengimputan terganggu, harapan nya agar aplikasinya lebih gampang dalam penginputan dan tidak terjadi kendala lagi"
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249940438011581,sering update dan sedikit bingung
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249794949515532,kereeen mantabs
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bgus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6937197691115011,"udh brpa kali di coba tdak bisa,tiap masuk apk di arahkan ke play store lagi,,apk eror trus"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6772887089686651,mudah. tapi masih kadang ada bug sistem nya. suka nge blank. tiba2 kluar sendiri. atau kadang gak mau kebuka..
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.62287609480093,bisa mendapatkan ilmu dan bersosialisasi dgn masyarakat
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik sekali
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6501737465823476,"sebagai kader TPK,siga mobile memudahkan kami dalam pencatatan dan pelaporan"
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6431551948763753,siga mobile saya k tidak bisa d buka ya?k mnt dperbarui
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍🏻👌🏻
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sdh bagus
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5395475063226849,"Perlu pembaruan dimana ada pilihan catin WNI atau WNA, aplikasi ini hanya bisa bila keduanya merupakan WNI, karena NIK untuk WNA gak ada kecuali mungkin kalau ada KITAS, cuman sekarang jarang ada yg urus"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangar baguss
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249794949515532,keren sekali
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.49422702291645776,"Wah...alhamdulillah..apk elsimil V3 ini semoga lbh mantap krn ketika dicoba lebih gampang digunakan,jd lbh mendukung saat input data,semoga gda error ketika unduh sertifikat nya nti,trims"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.848863752489765,aplikasi nya kadang-kadang lemot
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.812385664900697,lebih mudah mendata
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,aplikasi ini sangat memuaskan
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6232454760625369,susah
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,baguss
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8753198214295091,"memudahkan untuk mendata, hanya saja faktor jaringan yg kurang mendukung. mungkin akan lebih mudah lagi jika offline"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124759034403916,sangat mudah dipahami
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus sekali
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,cukup baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4844916114309734,aplikasi nya suka keluar
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9144998278198764,knapa sih susah banget dibuka y ada pembaruan trus tapi gak bisa diperbaharui
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.845406271733197,masih baru buka aplikasi ni
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8891683390122861,"sudah update applikasi tetapi saat mau input sering muncul permintaan ""buka"" sangat menggangu sekali"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124812536753425,terima kasih
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249938474360177,semoga lebih baik lagi
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍👍👍👍
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,ssayamau ketika saya donlod aplikasi lansung tepat dan kenak sama yg di tuju
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7474939110790364,aplikasi sering lemot mot mot
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8082928542477259,perlu ada perbaikan aplikasi esimil ini
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4169404254125512,keren bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4170579912632052,smga bisa lebih bermanfaat
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5636991001930999,membantu lebih mudah melengkapi persyaratan nikah
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.480556397764914,tampilan tambah bagus semoga kedepannya mempermudah input datanya
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.523475852940296,semoga aplikasinya tidak pernah eror
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5520917305886097,"sangat bagus 2 aplikasi di jadikan satu.semoga sukses selalu,semoga dengan di perbarui tidak eror lagi"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5618224514745233,bagus banget
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,aplikasi lebih baik lg..
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,hebat
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6713701077130603,"lebih berkesinambungan dalam pengisian mulai catin, ibu hamil, bersalin dan baduta tapi jaringan kurang bagus"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249676771183387,sangat bermanfaat
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,blum bisa dibuka
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4680636596223223,ok aplikasi yang bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6184010479347437,mau masuk lagi tak bisa
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.3742202577021325,bgus bnget buat data2 blita catin dll
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6425831065275743,aplikasi ya sering eror
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.9326943693572216,"sangat sulit digunakan,, selalu gagal dan tertulis Application Exception,,, mohon perhatiannya, elsimil dan verval KRS 2025, tiap hari di kejar target, tapi dilapangan aplikasi siga mobile tidak bisa digunakan"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6497496346618958,"sangat bagus ,tuk Pedampingan balita dan bumil, dan catin untuk mencegah setangting"
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.8124892106795523,semoga semakin bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6628727299525481,Aplikasi kadang eror
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.4670831325144982,"aplikasi data yang masih perlu diperbaiki lagi, terkadang data yang sudah masuk hilang"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9247295696601572,kenapa yg sekarang susah dibuka loading mulu.. udah berulang kali di instal ulanh 😮‍💨
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.4807053622579804,"kenapa tanggal lahirnya harus diketuk ulang aku rasa lebih efisien bila bisa tanggal diketik,mana lagi pas simpan data suka lama,kadang jaringan error"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.4694950607754534,Kenapa server tidak aktif ya?
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124825382962589,terirma kasih sudah membantu dalam pelayanan secara online.
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6500037690988691,"setelah d update malah eror, bolak balik k playstore"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.4692444870170996,"kerjaan susah selesainya.karena apk lemot.sering erorjaringan bagus,pas nyimpan datanya lama,muter terus.bagai mana cepet selesai bahkan ada yang telah tersimpan.tapi pas d buka datanya malah hilang dan harus data ulang 😀"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6236104084915313,lelet
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7499934109406601,gk bisa dibuka lari ke playstore terus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8746720697874302,"please jangan menyengsarakan para kader pendata dg apk yg blm fix dan siap untuk dilapangan, kasihan para kader pendata,..."
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7467543160428561,setelah di upgrade malah gabisa masuk...padahal id dan sandi sudah betul...kalo gabisa masuk gimana kerjanya😑
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,okey
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.45216480053205044,knp eror trus ya ..
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6244615227443873,tolong server bersahabatlah biar cepat kelar kerjaan saya
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249927385395487,baik dan lancar
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sangat menarik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6098932016517532,cepat
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,"jika bisa,,semoga aplikasi selalu bisa digunakan"
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.811045945508602,kadang eror
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,yess... we can 👍👍👍
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.46982782145266655,ya mudah di fahami
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5629966098677697,kenapa harus selalu buka playstore kan dah di unduh
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4178834202748286,untuk saat in masih Bagus sih ...
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.7499872720199872,"bagus, tingkatkan kualitas lg"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249794949515532,kereen
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7044724214124608,lalot jaringan bagus.sdh brpakali di coba tida bisa ta buka aplikasi .
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9053634346697753,"udah di update,tp setiap buka aplikasi selalu suruh update dan ga bisa di buka2"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4953814013069557,di buka susah aplikasi siga
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8495001579903424,"Data dari verval ke Elsimilnya belum bisa ke akses, jd bingung 🤦"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,sangat mudah
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu sekali
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249476918557529,selalu muncul notif perbaruai. sangat menganggu
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8105267181519233,aplikasi nya kurang upgrad
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124812536753425,terima kasih
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik sekali
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7614982270058837,untuk aplikasi verval tolong ditingkatkan kelancaran nya biar nga bolak balik ke play store
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍🏻👍🏻👍🏻
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.41671065868797785,Ok dan mantap
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,ini knp tdk bisa dibukak
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,mondar mandir gak jelas
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7412451067766508,sangat membantu dalam pekerjaan
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6691772213542416,kerja cepat aplikasih sangat lemot
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.41813808947809483,lumayan bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8024089482594379,"""aplikasi eror"""
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.3343093723685759,Tlg kelancarannya utk penggarapan pendataan kami. 🙏
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.624975677543047,sulit
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8123322302417078,sudah di update malah sering keluar2 sendiri abis itu perintah ny update lg gitu aja terus smpe bosan
