rating,sentimen,topic,topic_label,topic_conf,review_text
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9055298799977949,"baru aja download versi terbaru, eh suruh diupdate lagi hadehhh"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.3700271719216424,"sejak aplikasi ny d update aplikasiny g bisa d bukak lagi,, gimana kita mau bkin lporan tiap bulan n lanjutin verval klau kyak gini"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8015147228557159,aplikasi sulit
1,negatif,2,Update Loop & Ketergantungan Play Store,0.846865745455696,"Buruk sekali, setelah update tidak bisa masuk lagi"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,ga bisa di buka keluar terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,gak bisa di buka
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6249974565953896,eror
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8727468843078032,"aplikasi sangat melelahkan, tidak bisa dibuka tolong diperbaharui lagi."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,gak bisa buka
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249926532249259,lemot
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasinya tidak bisa dibuka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.556517602703918,"Setiap membuka aplikasi ini selalu terhenti atau keluar dari aplikasi, dan sudah lakukan uninstall, hapus data, restart hp juga sudah berulang, dan setelah membaca ulasan2 dari pengguna yang lain sepertinya hampir memilki masalah yg sama, jadi mohon untuk segera diperbaiki dan segera diupdate kembali untuk aplikasi ini terima kasih 🙏"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7207563639519537,apa ada syarat spesifikasi handphone khusus untuk bisa menggunkan aplikasi ini?
1,negatif,2,Update Loop & Ketergantungan Play Store,0.533495708700945,"sudah di download , setelah muncul mau dipakai hilang lagi .....begitu terus menerus ....gimn mau ngerjakan tugas kalau kaya gini ...."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6176114678238025,"aplikasih tidak bisa digunakan,kira2 kenapa ya"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8481145858675738,saya telah menginstal ulang tapi gak bisa login...gak bisa di buka....gimana saya mau memasukkan data...tolong lah di perbaiki server-nya
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,kenapa aplikasi tidak di buka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5110175465979745,sudah banyak kali instal aplikasi setelah di install masuk aplikasi tiba2 menghilang.
2,negatif,2,Update Loop & Ketergantungan Play Store,0.8725096660456091,untuk saat ini siga mobile tidak bisa di buka
2,negatif,2,Update Loop & Ketergantungan Play Store,0.5846721255009689,Kenapa siga mobile gagal terus dan mental ketika di klik tidak bisa kebuka saya mau memasukkan data pendampingan padahal sudah memakai versi terbaru ??????
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7399317610103578,aplikasi gkbisa di buka di bika
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7438264411670141,semenjak error jd ga bisa di buka lg
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,gak bisa dibukaa
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6350776615256296,"parah aplikasi ny susah di akses,, pekerjaan mkin jdi rumit"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasi g bisa di buka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,kenapa tidak bisa dibuka?
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6825541725828596,"udh menginstal bbrpa x knapa sllu berhenti siga mobile ny,,tolong saran ny min🙏"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.809297484608247,"Aplikasi gajelas, makin kesini makin kesana, blok, malah keluar sendiri, ganggu kerjaan aja IDI*T."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6984030634537681,saya tidak bisa input data karena aplikasinya mental terus tolong di perbaiki lagi biar saya bisa input data. kalau seperti ini terus saya tidak bisa selesai dalam menginput data. tolong di perhatikan Terimakasih 🙏🙏
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8017662801009965,perbaiki . yang mau nikah jadi ribet
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6085020244022541,aplikasi keluar terus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.4165101299782189,"susah di buka,GK bisa di download"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.5708840237170631,aplikasi nyusahin orang yg mau nikah
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7736244515033002,"kenapa sudah daftar, mau login lagi gak bisa di buka apk nya? tolong cepat di perbaharui apk nya"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.4227429215093513,Aplikasi selalu force closed setiap ingin login. sudah dicoba install dan uninstall berkali kali tapi masih saja bermasalah.
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8066984678882217,makin kesini makin susah di buka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.9379475549672486,"aplikasi selalu mental ketika mau dibuka, jangankan mau ngedata login aja ga pernah bisa sejak 2 September sampai saat ini, apakah akan terus seperti ini, mohon kiranya agar aplikasi ini dicarikan solusi agar kader pendata, pendampingan,dan yang lainnya merasa nyaman dalam melaksanakan tugas, apa lagi waktu verval semakin mendekati batas waktu yang telah ditentukan"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024050617279,buka aplikasi susaj
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249882115809965,gak bisa di gunakan
1,negatif,2,Update Loop & Ketergantungan Play Store,0.51674346009183,tidak bisa di buka memilih aplikasi
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6236950244605242,"sangat merugikan tim tpk dengan versi terbaru, tidak semua hp menggunakan versi 12"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5079843017719793,tolong dong apk nya ga bisa di buka jgn di ubah versi nya dong kasian yg hpnya ga bisa install gimana mau ngerjainnya
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6249974565953896,eror trus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.3557324139841425,saya sudah install ulang tpasih tidak bisa di buka aplikasi nya tiba tiba keluar sendiri
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.588344876076007,"versi ini tidak bisa digunakan di android 11, jadi ga bisa kerja ini ka gmn? setiap buka aplikasi tidak pernah bisa masuk malah keluar lagi keluar lagi"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,alpikasi tidak bisa di buka..
2,negatif,2,Update Loop & Ketergantungan Play Store,0.9124012026060887,"setiap mau bukak nggk bisa batas logo kwluar swndiri aplikasinya,katanya di suruh update kok update mlm nggk bisa di bukak"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.841452122454838,"susah untuk operasi aplikasi,tdk bisa operasi aplikasi 🙏🏻 mohon bantuannya"
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6817589630611106,Android 10 force close
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.588357216591696,ngebuggg teruss keluar² sendiri dari aplikasi pdhl sinyal bagus penyimpanan juga tidak penuh!!! tolong yaa di perbaiki aplikasi tolong di evaluasi lagi kalian bikin aplikasi ini kan untuk mempermudah masyarakat kenapa malah mempersulit tolong sekali tolong di perbaiki🙏🙏🙏🙏🙏
1,negatif,2,Update Loop & Ketergantungan Play Store,0.38732882394410467,"sebenarnya mereka ini pengembang aplikasi baca gak sih dan mendengarkan atau TDK sih keluh kesahnya para kader yang kesulitan mengakses siga mobile !!! kapan benernya aplikasi ini, negara rugi kalau terus2an seperti ini."
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7394139831093269,bagaimana solusinya apabila mau loading tapi kembali ke berenda
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.928936836697358,aplikasi gak bisa dibuka. saat mau dibuka malah mental balik ke menu gak masuk ke aplikasi.
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6255321156810963,tolong segera diperbaiki. selalu waktu login aplikasi berhenti dan keluar. sudah di instal ula g masih tetep
2,negatif,2,Update Loop & Ketergantungan Play Store,0.8458073948469,kenapa versi terbaru sekarang tidak bisa di buka di samsung j7prime
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7056929417263612,"aplikasi tidak bisa di buka, aplikasi nya ribet juga, katanya hp nya harus ram besar sama internal besar bayaran ga seberapa minta ganti hp. mending pengerjaan lewat web aja gausaa aplikasi aplikasian"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6924498224387373,mental mulu kaga bisa di buka hadeuhhhhhhhh
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.577976090343626,"aplikasi nya sangat buruk, entah kenapa selalu eror engga bisa masuk"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.47285533563762,aplikasi tidak dapat di buka di hp sy
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,Aplikasi ga bisa di buka
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.9003355167885674,tolong donk perbaiki lg aplikasi ni setiap dibuka keluar terus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9135735239693423,"kenapa aplikasi siga ini tidak bisa di buka,sudah di install ulang berapa kali tapi mcih saja tidak bisa.🤦🤦🤦"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7047643677513867,"Kemaren sempet download dan bikin akun, terus hapus dlu app nya. pas download lagi tiap mau login malah keluar-keluar terus, ga bisa buka app nya. sedangkan bikin aku baru juga ga bisa karena nik sudah terdaftar. terus saya harus gimana?"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5605730065336165,aplikasinya gak bisa d buka ganti terbaru malah memperlambat pekerjaaan bukan malah mempermudah perkerjaan
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8100744327370726,aplikasinya mental terus
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4405318939530264,sangat buruk ....selalu eror aplikasi bar di apdet kok tambah nemen GK kenek di buka ...eror terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8063432773700683,setelah update aplikasi malah tidak bisa di buka sama sekali aplikasinya terkeluar sendiri tolong di perbaiki lagi sistem kerjanya aplikasi 🙏
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5507889062528623,tolong.. ini aplikasi kebanyakan dipakai kader ya..jd tolong lah jangan hanya bs digunakan utk android 12.itu pun masih banyak yg lapor kalau aplikasi keluar2 terus. tolong diperbaiki lg aplikasinya agar bs dipakai oleh kader dgn hp menengah ke bawah
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak dapat dibuka
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249882115809965,entahlah
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7486717376530431,apk tidak niat
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.3641177738117739,setelah update malah sama sekali tidak bisa buka. diinstal ulang pun tetap ga bisa buka. versi androidnya juga masih bisa harusnya... kenapa aplikasinya tidak support dg android terendah yg beredar. jadi TPK tidak harus upgrate HP
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.734118877297386,aplikasinya gak bisa di pakai sama sekali bug gak bisa di buka. udah daftar tapi aplikasinya mental terus
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5234724943520085,"aplikasi yang menyusahkan, hanya mau di buka di hp tertentu, tolong jika mau kami bekerja memakai aplikasi ini segera di perbaiki"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa dibuka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa dibuka sama sekali
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5024578373724795,"stelah per tgl 2 sep aplikasi diarahkan playstor utk di update tp nyatanya aplikasi terpental tidk bisa di buka, berulang kali di instal ttp sama padahal hp android versi 12 RAM jg masih cukup,,,"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8692716089824941,kenapa aplikasinya tida bisa di buka lagi sekarang stelah di instal lagi dan lagi tetap saja tida bisa masuk untuk login
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6173664714993865,payah
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,gak bisa dibuka
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4891598734746799,"setelah di update, apk tidak bisa digunakan mohon solusi"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6310346080613944,susah bgt mau masuk tiap di klik pasti balik lagi kelayar ..gmna mau ngerjain tugasnya
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasi tdk dapat di buka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa di buka keluar terus
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6360690124462971,aplikasi ngga berpungsi dengan baik klo di klik mental Lg tolong di perbaiki dlu aplikasinya biar kita datanya lebih nyaman dn mudah i
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6249974565953896,eror terus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.47121439333210746,setelah update aplikasi malah tidak bisa dibuka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5640676312383646,"saya coba donwload, karena ganti HP, bsa didonlod tpi pas dibuka kembali lagi bolak-balik knp yah"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8853744544796333,"Aplikasi tidak dapat di gunakan setelah beberapa kali di update malah macet keluar( mental)tidak bisa di buka,bagaimana solusinya"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8649383744777943,"aplikasi tidak sesuai dgn keterangan versi android, apabila belum siap jangan di rilis dulu"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa dibuka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6183620677200796,hilang timbul
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.494641449091403,setelah di login terpental terulang aplikasi nya
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8327596875742966,"tolong lah aplikasinya jangan selalu di-update tapi tidak ada perubahan yang signifikan pada verval nya malahan Skrang penggunaan aplikasi menjadi susah, setelah di update sering terlempar keluar dari aplikasi."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7956011313826442,"tolong diapk nya diperbaiki kembali karena sudah download aplikasi langsung terpental keluar berkali kali, sudah hapus data dan cache,saya cek RAM saya juga masih ada tempat."
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.68800561299805,aplikasi tidak dapat terbuka telah dicoba berulang kali *harap diperhatikan*
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6174056757632138,"TPK sy juga bermasalah user dan pass di kasih masuk...tiba"" keluar 😓"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5203854672542767,Tolong diperbaiki aplikasi siga mobilenya setelah di update pas masuk langsung terpental keluar dari aplikasi siga mobile...
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.41289649690556973,"kenapa ya aplikasi ya enggak bisa kebuka setelah update, di coba beberapa kali tetep enggak bisa kebuka"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8907671664775871,tolong aplikasi sudah ngg bisa di buka LG sudah di coba ber xx
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.9004059301397714,"aplikasinya sama sekali tidak bisa saya pakai, setiap di buka akan kembali secara otomatis jadinya verval saya jadi terhambat"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa dibuka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5747363823719792,banyak HP yg tidak support dengan versi siga mobile.. tolong perbaiki aplikasinya
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasi tidak bisa dibuka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8693382061813316,"aplikasi nya buruk ,tidak bisa di akses"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8694536751374499,"saya kira error, ternyata yang bisa versi android 12 keatas, apakah kader akan dapat hp baru?"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8863057024531709,"yang bisa buka minimal android versi 12, masak kader harus beli hp baru"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5908613573766904,aplikasi muter muter apabila bisa masuk setelah di klik ternyata aplikasi kembali lagi keawal diklik begitu setiap kali....jd menghambat pekerjaan Krn aplikasi muter di situ situ saja....
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.9180207263860977,"aplikasi tidak dapat dibuka, padahal sudah membersihkan data dan cache, menginstal ulang app, dan menghidupkan ulang handphone. semoga segera ada perbaikan."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5825376840908703,"Ketika Sudah muter verval, sudah memastikan semua data dan foto,,,ehh gagal Simpan,,,dan foto tidak masuk ke galeri,,,ada isian no KK juga,,,, percuma udah jalan tp aplikasi bermasalah 😇😇 ini ada peraturan baru, Hpnya yg versi 12 dan Ram 8/256 baru bisa buka apk... sedangkan kader gajinya itu berapa,,, kecuali kalo dpt gratis HP itu beda lagi... say kasih bintang 1 🙏🏿🙏🏿"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6736206170353704,"tolonglah kerja aplikasinya d optimalkan lagi, semua serba lama jadinya"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.8044650906074907,selalu minta update jadi akhirnya aplikasi berat🤭
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6985400193416076,"terpental terus pas login dan buka aplikasi, mohon untuk diperbaiki jika ingin pendataan lancar. sistemnya beneran jelek. tolong tingkatkan lagi. bagaimana kami akan bekerja jika sistemnya masih begini."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7845917450800617,ini aplikasi kenapa setalah diupdate kok nggak bisa dibuka bagaiamna kami yang tpk mau kerja verval ya tlg diperhatikan trmksj
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5129081755621803,"aplikasi selalu force closes, jd susah utk melakukan pendataan warga"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.41084523387428146,aplikasi siga mobile sering error jadi menghambat pekerjaan tolong di perbaiki sistemnya
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,kluar sendiri ga bisa d buka
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4720115782816023,"tiba2 aplikasi force close, padahal versi terbaru 4.0.4 . sudah coba clear cache + data lalu re-instal, hasil tetap sama force close. dan sepertinya permasalahan bukan dari hp saya, melihat banyak yang kejadian serupa dengan pengguna lain. tolong di tindak lanjuti, kalau begini proses pendataan jadi ga bisa cepat."
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8046644570542484,tidak bisa di buka setelah di update
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5613298150405998,sering eror tdk bisa dibuka
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6442257676761212,"kenapa aplikasi siga mobil saat ini tidak mau dibuka, saya udh update tetap sama tidak mau dibuka. di klik balik lagi kesemula padahal mau input data KRS🥺"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5026690447858161,"Tolong developer di aplikasi ini ada bug nya,saat saya masuk tiba tiba keluar sendiri.ini bagaimana tolong perbaiki bug nya🙏🙏"
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8491605216513639,"Force close saat login teruss, bantuin"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasi tidak bisa di buka
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6382958614997479,"aplikasi tidak bisa dibuka , sudah saya update berkali kali..."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.4702603803116365,ampun dah g bisa bsa lagi dah brpa kali di instal mental lagi cape deh
1,negatif,2,Update Loop & Ketergantungan Play Store,0.45953965579997297,sangat susah untuk log in padahal selalu ada pembaruan tpi setiap ingin membuka selalu error
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7050981947899164,apk nya kenapa sih? masa dibuka gk bisa²..
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5465204018114551,"ini gimana sih,,app kok bug Mulu.. cuma sampai awal aja, kemudian keluar,, developer benahi deh,, ini buat negara kok kayak gini... ngk bisa... 🤬🤬🤬"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6615407318158153,"apdet terooos mana di hp jadul & android jadul gak bisa dipake ni aplikasi, lu mikir tolol gak semua ibu2 tpk yg pake apk ini punya hp yg androidnya terbaru begooo"
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.42791991768804943,"ga bisa log in / pas masuk apk tiba"" kembali gimana ini dan tidak ada verifikasi email nya tolong di perbaiki 🙏"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.9026323084094972,pak kenapa aplikasi nya gak bisa dibuka apa kendala nya
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024050617279,mau buka aplikasi gak bisa malah keluar sendiri terus
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6034400265899559,"aplikasi tidak bisa di buka di HP saya, padahal sudah ngapus beberapa aplikasi, demi Aplikasi ini, sungguh sangat jelek Aplikasi ini saat ini"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5961903633615758,"APLIKASI BOBROK, PERBARUAN MULU TAPI GAK BENER. LEMOOOT SUSAH BGT DIPAKE.. gak usah pembaruan terus gak semua ibu2 yg pake apk ini pake hp android terbaru, lu pikir juga ibu2 yg hpnya jadul gak bisa makeeee tolol"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8124919841097431,selalu force close
1,negatif,2,Update Loop & Ketergantungan Play Store,0.933785741374175,Aplikasi yg membingungkan.. jauh dari kata sempurna sdh Masuk ke dlm aplikasi namun di suruh kembali untk update berkali2
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024050617279,tidak bisa dibuka aplikasinya
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8679888786767994,aplikasi nya Tidak Bisa Di Buka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8061122455733298,aplikasinya susah digunakan
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,"Kenapa setiap dibuka, keluar sendiri terus?????????"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6349783721051001,kok knp yah SDH di download kok kembali ke menu utama
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,kenapa aplikasinya tidak bisa digunakan atau di buka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8363228066558761,kenapa diinstal di hpku gak bisa dibuka ya😩
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9035699262746738,Setelah Update versi terbaru malahan tidak bisa di buka sama sekali . padahal Target waktu pengerjaan sudah mepet... harus bagaimana ini 😒😒
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.808126933284215,kenapa aplikasinya keluar masuk terus mana buat penting ga bisa²
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8909153153330198,"walau sudah di instal ulang, tetapi aplikasi ini tidak bisa di buka"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.3945453149697397,"hadeuh.. ni aplikasi payah banget... kemaren² aplikasi diperbarui malah ga bisa isi verval karna maintenance. sekarang pas udh d update lg malah ga bisa d buka aplikasinya.. masa baru d klik lgs kluar lg, ga bisa masuk sm sekali."
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6342826903266122,apk nya mental trus ga bisa login
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6466877519978537,harus pakai cara apalagi biar kamu bisa kebuka 😭
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7126351399411055,aplikasinya tidak bisa buat login
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8730513319829474,"aplikasi ini tidak bisa saya buka, tolong bntuannya🙏"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8691069054372129,gak bisa dibuka Hp ku samsung A32 ...mental terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.48484871583356964,"siga mobile yang update terbaru ini ada kendala gagal memuat jadi tidak bisa masuk ke aplikasinya, kalau mau masuk tiba"" keluar dan saya coba lagi tapi tetap seperti itu, tolong diperbaiki yaa. tolong diperbaiki juga untuk verval data keluarga baru pas mau simpan selalu gagal dan eror, jadi data yang baru tidak bisa masuk ke elsimil. padahal kemarin"" sudah bisa tersimpan, tapi sekarang tidak bisa lagi. kalau aplikasinya sudah bagus saya tambahin bintangnya, terima kasih."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5097046140470581,"aplikasi terinstal, tapi tidak bisa digunakan. sebagai kader saya kecewa"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7436933626216602,aplikasi bagud banget 👍👍👍👍
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5486866245433459,apk ini tidak bisa di buka lagi..mohon bantuannya
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7490840409373101,jelek sering gangguan malah sekarang ga bisa digunakan
2,negatif,2,Update Loop & Ketergantungan Play Store,0.838611667026853,aplikasi lemot kerjaan dburu buru gaes
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6085237433643039,kenapa aplikasinya mental terus ga bisa masuk
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.47285533563762,knpa aplikasi ini tidak bisa di buka di Hp saya
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8879807685747241,kenapa aplikasi nya keluar sendiri trs yaa mau buka ga bisa
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5267863530692853,"aneh apikasinya, gak bisa dibuka, app selalu berhenti padahal versi hp udh terupdate dan masuk kategori"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8104973656257739,aplikasi jelek
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6060156526259804,setelah update malah aplikasinya tidak dapat dibuka pas dibuka terkembali sendiri
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5390906063172033,"kenapa ya setelah di update,ko jadi gak bisa d buka aplikasinya??."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024050617279,kenapa gak bisa ke buka aplikasinya
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8081024442441366,aplikasinya tidak bisa di buka
2,negatif,2,Update Loop & Ketergantungan Play Store,0.735287002828177,gak bisa masuk tertelah update baru hari ini
